ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),INTAKE_MANIFOLD_PRESSURE (),SHORT_TERM_FUEL_TRIM_BANK_1 (),LONG_TERM_FUEL_TRIM_BANK_1 (),drive_id
0.0,0.0,0.0,88.59999999999998,0.0,-1.0,98.0,14.5,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
1.0,0.0,0.0,88.6,0.0,-1.0,98.0,14.20909090909091,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
2.0,0.0,0.0,88.59999999999998,0.0,-1.0,98.0,14.433333333333332,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
3.0,0.0,0.0,88.6,0.0,-1.0,98.0,14.136363636363637,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
4.0,0.0,0.0,88.6,0.0,-1.0,98.0,14.427272727272726,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
5.0,0.0,0.0,88.6,0.0,-1.0,98.0,14.1,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
6.0,0.0,0.0,88.59999999999998,0.0,-1.0,98.0,14.266666666666666,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
7.0,0.0,0.0,88.6,0.0,-1.0,98.0,14.281818181818181,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
8.0,295.6363636363636,0.0,88.6,0.0,-1.0,96.9090909090909,14.354545454545455,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
9.0,1061.090909090909,0.0,83.6,17.30909090909091,-1.0,95.45454545454545,14.20909090909091,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
10.0,1002.5,0.0,83.1,16.2575,-1.0,96.0,14.1,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
11.0,973.3333333333334,0.0,83.1,15.900833333333333,-1.0,96.75,14.5,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
12.0,930.3636363636364,0.0,83.1,15.307272727272727,-1.0,97.0,14.5,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
13.0,924.7272727272727,0.0,83.1,15.430000000000001,-1.0,97.0,14.5,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
14.0,961.1818181818181,2.727272727272727,83.1,16.015454545454546,-1.0,97.18181818181819,14.318181818181818,14.5,2018-02-21_Seat_Leon_KA_KA_Normal.csv
15.0,994.0909090909091,1.9090909090909092,83.1,16.88818181818182,-1.0,98.27272727272727,14.536363636363637,14.681818181818182,2018-02-21_Seat_Leon_KA_KA_Normal.csv
16.0,950.0,1.25,83.1,15.655833333333334,-1.0,99.0,15.433333333333332,15.133333333333333,2018-02-21_Seat_Leon_KA_KA_Normal.csv
17.0,962.5,1.5833333333333333,83.1,17.075,-1.0,99.58333333333333,14.366666666666667,14.700000000000001,2018-02-21_Seat_Leon_KA_KA_Normal.csv
