ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),INTAKE_MANIFOLD_PRESSURE (),SHORT_TERM_FUEL_TRIM_BANK_1 (),LONG_TERM_FUEL_TRIM_BANK_1 (),drive_id
0.0,560.0,0.0,14.9,9.86,16.0,59.0,14.1,14.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
1.0,195.36363636363637,0.0,13.80909090909091,1.2090909090909092,16.0,40.81818181818182,14.1,14.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
2.0,0.0,0.0,19.87272727272727,0.0,16.0,47.90909090909091,14.1,14.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
3.0,0.0,0.0,82.87272727272726,0.0,16.0,80.0,14.1,14.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
4.0,0.0,0.0,88.6,0.0,16.0,95.27272727272727,14.1,14.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
5.0,0.0,0.0,88.6,0.0,16.0,95.0,14.1,14.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
6.0,0.0,0.0,88.6,0.0,16.0,95.0,14.1,14.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
7.0,0.0,0.0,88.6,0.0,16.0,95.0,14.1,14.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
8.0,0.0,0.0,88.6,0.0,16.0,95.0,14.1,14.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
9.0,0.0,0.0,88.6,0.0,16.0,95.0,14.1,14.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
10.0,244.36363636363637,0.0,88.6,0.0,16.0,131.36363636363637,14.1,14.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
11.0,957.4545454545455,0.2727272727272727,83.6,15.610909090909091,16.0,149.54545454545453,19.845454545454547,19.272727272727273,2017-07-24_Seat_Leon_RT_KA_Normal.csv
12.0,1039.090909090909,2.090909090909091,83.1,15.494545454545454,16.0,96.0909090909091,15.536363636363637,16.545454545454547,2017-07-24_Seat_Leon_RT_KA_Normal.csv
13.0,953.75,5.0,83.1,11.89,16.0,97.66666666666667,18.066666666666666,17.416666666666668,2017-07-24_Seat_Leon_RT_KA_Normal.csv
14.0,1181.25,9.333333333333334,83.1,15.745,16.0,99.66666666666667,26.349999999999998,25.38333333333333,2017-07-24_Seat_Leon_RT_KA_Normal.csv
15.0,1656.3636363636363,14.272727272727273,83.1,22.05363636363636,16.0,111.18181818181819,34.86363636363637,32.17272727272727,2017-07-24_Seat_Leon_RT_KA_Normal.csv
16.0,1517.6666666666667,16.916666666666668,83.1,14.755,16.0,111.75,30.8,22.166666666666668,2017-07-24_Seat_Leon_RT_KA_Normal.csv
17.0,1163.0,18.5,83.1,19.093,16.0,110.7,44.379999999999995,43.9,2017-07-24_Seat_Leon_RT_KA_Normal.csv
18.0,1509.909090909091,24.454545454545453,83.1,30.621818181818185,16.0,133.36363636363637,55.08181818181818,55.77272727272727,2017-07-24_Seat_Leon_RT_KA_Normal.csv
19.0,1923.7272727272727,32.63636363636363,83.1,59.809090909090905,16.0,157.9090909090909,48.68181818181818,46.25454545454546,2017-07-24_Seat_Leon_RT_KA_Normal.csv
20.0,1731.5,37.0,39.75,26.69,16.0,119.16666666666667,24.649999999999995,31.849999999999998,2017-07-24_Seat_Leon_RT_KA_Normal.csv
21.0,1458.4545454545455,38.63636363636363,83.5,25.84363636363636,16.0,115.36363636363636,49.445454545454545,48.63636363636363,2017-07-24_Seat_Leon_RT_KA_Normal.csv
22.0,1584.6,42.4,83.5,29.052,16.0,141.4,45.39,43.9,2017-07-24_Seat_Leon_RT_KA_Normal.csv
23.0,1663.5,44.666666666666664,83.5,21.98,16.0,125.16666666666667,41.199999999999996,41.85,2017-07-24_Seat_Leon_RT_KA_Normal.csv
24.0,1730.8181818181818,45.81818181818182,83.5,27.79909090909091,16.0,130.63636363636363,41.09090909090909,41.300000000000004,2017-07-24_Seat_Leon_RT_KA_Normal.csv
25.0,1780.4545454545455,47.81818181818182,83.5,21.61,16.0,122.63636363636364,35.25454545454545,34.5,2017-07-24_Seat_Leon_RT_KA_Normal.csv
26.0,1762.4545454545455,47.0,83.5,18.236363636363635,16.0,102.72727272727273,32.03636363636363,32.04545454545455,2017-07-24_Seat_Leon_RT_KA_Normal.csv
27.0,1746.090909090909,47.0,83.5,19.932727272727274,16.0,106.0,34.17272727272727,34.39090909090908,2017-07-24_Seat_Leon_RT_KA_Normal.csv
