ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),INTAKE_MANIFOLD_PRESSURE (),SHORT_TERM_FUEL_TRIM_BANK_1 (),LONG_TERM_FUEL_TRIM_BANK_1 (),drive_id
0.0,0.0,0.0,89.0,0.86,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
1.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
2.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
3.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
4.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.463636363636363,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
5.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
6.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
7.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
8.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
9.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
10.0,0.0,0.0,89.0,0.86,-3.0,98.0,14.366666666666667,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
11.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.172727272727274,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
12.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.463636363636363,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
13.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
14.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.172727272727274,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
15.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.5,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
16.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.354545454545455,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
17.0,0.0,0.0,89.0,0.838181818181818,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
18.0,0.0,0.0,89.0,0.8545454545454546,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
19.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
20.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.390909090909092,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
21.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.172727272727274,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
22.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
23.0,0.0,0.0,89.0,0.8599999999999999,-3.0,98.0,14.463636363636363,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
24.0,741.0909090909091,0.0,86.85454545454546,9.746363636363638,-3.0,156.9090909090909,14.1,14.136363636363637,2018-03-20_Seat_Leon_KA_KA_Normal.csv
25.0,1037.8181818181818,0.0,83.28181818181817,19.668181818181818,-3.0,101.81818181818181,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
26.0,1030.25,0.0,83.26666666666667,18.436666666666667,-3.0,96.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
27.0,1020.5,0.0,83.1,18.201999999999998,-3.0,96.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
28.0,1010.75,0.0,83.39999999999999,17.636666666666667,-3.0,96.0,14.1,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
29.0,976.8181818181819,0.0,83.5,17.103636363636365,-3.0,96.0,14.390909090909092,14.245454545454544,2018-03-20_Seat_Leon_KA_KA_Normal.csv
30.0,968.6363636363636,0.36363636363636365,83.13636363636364,16.705454545454543,-3.0,96.54545454545455,14.5,14.1,2018-03-20_Seat_Leon_KA_KA_Normal.csv
31.0,1022.0909090909091,1.0,83.5,18.51090909090909,-3.0,97.0,14.136363636363637,14.427272727272726,2018-03-20_Seat_Leon_KA_KA_Normal.csv
32.0,1026.4545454545455,1.5454545454545454,83.5,17.86363636363636,-3.0,97.72727272727273,14.5,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
33.0,964.6363636363636,1.3636363636363635,83.5,17.30727272727273,-3.0,98.81818181818181,14.427272727272726,14.5,2018-03-20_Seat_Leon_KA_KA_Normal.csv
