ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),INTAKE_MANIFOLD_PRESSURE (),SHORT_TERM_FUEL_TRIM_BANK_1 (),LONG_TERM_FUEL_TRIM_BANK_1 (),drive_id
0.0,0.0,0.0,89.0,0.83,-8.0,98.0,14.5,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
1.0,0.0,0.0,89.0,1.024,-8.0,98.0,14.5,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
2.0,526.8181818181819,0.0,88.46363636363637,5.942727272727273,-8.0,95.81818181818181,14.172727272727274,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
3.0,1101.1818181818182,0.0,83.1,19.764545454545456,-8.0,95.27272727272727,14.1,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
4.0,1053.0,0.0,83.23333333333333,18.8625,-8.0,96.0,14.5,14.166666666666666,2018-02-27_Seat_Leon_KA_KA_Normal.csv
5.0,1028.8333333333333,0.0,83.3,19.3,-8.0,96.0,14.366666666666667,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
6.0,1068.0,0.0,83.1,19.083,-8.0,96.0,14.1,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
7.0,1010.1818181818181,0.0,83.1,18.80818181818182,-8.0,96.0,14.1,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
8.0,1043.25,0.0,83.1,18.74,-8.0,96.33333333333333,14.333333333333334,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
9.0,1047.3636363636363,0.0,83.1,18.754545454545454,-8.0,97.0,14.5,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
10.0,1045.5,0.0,83.16666666666667,18.32,-8.0,97.0,14.5,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
11.0,1038.2,0.0,83.5,18.455,-8.0,97.0,14.1,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
12.0,1035.6363636363637,0.0,83.5,18.651818181818182,-8.0,97.0,14.136363636363637,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
13.0,1033.090909090909,0.0,83.5,18.703636363636363,-8.0,97.81818181818181,14.5,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
14.0,1035.3333333333333,0.0,83.5,18.685,-8.0,98.08333333333333,14.366666666666667,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
15.0,1027.8333333333333,0.0,83.5,18.8475,-8.0,99.0,14.1,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
16.0,1026.0,0.0,83.5,18.789166666666663,-8.0,99.0,14.366666666666667,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
17.0,1038.090909090909,0.0,83.5,19.10909090909091,-8.0,99.54545454545455,14.5,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
18.0,1042.4166666666667,0.0,83.5,18.973333333333333,-8.0,100.0,14.466666666666667,14.166666666666666,2018-02-27_Seat_Leon_KA_KA_Normal.csv
19.0,1042.0,0.0,83.5,19.16,-8.0,100.0,14.200000000000001,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
20.0,1041.9166666666667,0.0,83.5,19.213333333333335,-8.0,101.0,14.333333333333334,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
21.0,1041.0,0.0,83.5,19.106666666666666,-8.0,101.0,14.333333333333334,14.299999999999999,2018-02-27_Seat_Leon_KA_KA_Normal.csv
22.0,1028.076923076923,0.0,83.5,18.872307692307693,-8.0,101.0,14.5,14.376923076923077,2018-02-27_Seat_Leon_KA_KA_Normal.csv
23.0,985.3076923076923,0.0,83.5,18.04769230769231,-8.0,101.0,14.592307692307692,14.561538461538463,2018-02-27_Seat_Leon_KA_KA_Normal.csv
24.0,975.1538461538462,0.9230769230769231,83.5,17.680769230769233,-8.0,102.0,15.084615384615384,14.900000000000002,2018-02-27_Seat_Leon_KA_KA_Normal.csv
25.0,1082.7692307692307,2.0,83.5,19.21,-8.0,102.46153846153847,14.46923076923077,14.653846153846153,2018-02-27_Seat_Leon_KA_KA_Normal.csv
26.0,1147.4166666666667,2.0,83.5,22.16333333333333,-8.0,104.33333333333333,14.533333333333333,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
27.0,1005.75,2.0,83.5,19.495,-8.0,104.16666666666667,15.0,14.833333333333334,2018-02-27_Seat_Leon_KA_KA_Normal.csv
28.0,1051.0714285714287,2.0,83.5,19.454285714285714,-8.0,104.0,14.1,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
29.0,1023.5,1.6666666666666667,83.5,19.290000000000003,-8.0,104.5,14.4,14.5,2018-02-27_Seat_Leon_KA_KA_Normal.csv
30.0,1004.8181818181819,1.4545454545454546,83.5,18.80454545454546,-8.0,105.0,14.863636363636363,14.827272727272726,2018-02-27_Seat_Leon_KA_KA_Normal.csv
31.0,990.6666666666666,2.5833333333333335,83.5,18.955833333333334,-8.0,105.0,14.9,14.9,2018-02-27_Seat_Leon_KA_KA_Normal.csv
32.0,989.6153846153846,4.538461538461538,83.5,18.57384615384615,-8.0,105.15384615384616,14.900000000000002,14.900000000000002,2018-02-27_Seat_Leon_KA_KA_Normal.csv
33.0,1040.75,6.5,83.5,19.419999999999998,-8.0,106.66666666666667,14.9,14.700000000000001,2018-02-27_Seat_Leon_KA_KA_Normal.csv
34.0,1154.3,9.6,83.5,21.99,-8.0,110.0,22.32,21.82,2018-02-27_Seat_Leon_KA_KA_Normal.csv
35.0,1413.909090909091,12.272727272727273,83.5,32.04,-8.0,119.81818181818181,26.663636363636364,26.954545454545453,2018-02-27_Seat_Leon_KA_KA_Normal.csv
