ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),INTAKE_MANIFOLD_PRESSURE (),SHORT_TERM_FUEL_TRIM_BANK_1 (),LONG_TERM_FUEL_TRIM_BANK_1 (),drive_id
0.0,910.0,0.0,83.5,15.160000000000002,6.0,97.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
1.0,909.7,0.0,83.5,15.36,6.0,97.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
2.0,909.3636363636364,0.0,83.5,15.409999999999998,6.0,97.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
3.0,919.5454545454545,0.0,83.5,15.45,6.0,97.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
4.0,922.8181818181819,0.0,83.5,15.501818181818182,6.0,97.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
5.0,923.0,1.0909090909090908,83.5,15.341818181818182,6.0,97.72727272727273,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
6.0,932.0909090909091,3.272727272727273,83.5,16.37818181818182,6.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
7.0,965.0909090909091,4.0,83.5,16.787272727272725,6.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
8.0,933.8181818181819,3.1818181818181817,83.5,15.951818181818181,6.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
9.0,913.6363636363636,3.0,83.5,15.69,6.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
10.0,907.6363636363636,2.090909090909091,83.5,15.370909090909093,6.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
11.0,894.8181818181819,3.3636363636363638,83.5,15.581818181818182,6.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
12.0,917.7272727272727,6.090909090909091,83.5,14.852727272727272,6.0,98.0,14.681818181818182,14.754545454545456,2018-03-23_Seat_Leon_RT_S_Normal.csv
13.0,1148.0,10.090909090909092,83.5,19.114545454545453,6.0,98.54545454545455,23.572727272727274,24.281818181818185,2018-03-23_Seat_Leon_RT_S_Normal.csv
14.0,1408.1818181818182,12.909090909090908,83.5,25.05181818181818,6.0,100.27272727272727,29.772727272727273,28.127272727272725,2018-03-23_Seat_Leon_RT_S_Normal.csv
15.0,1093.090909090909,14.545454545454545,83.5,19.65909090909091,6.0,97.36363636363636,14.20909090909091,17.927272727272726,2018-03-23_Seat_Leon_RT_S_Normal.csv
16.0,968.3636363636364,16.272727272727273,83.5,15.776363636363635,6.0,96.81818181818181,15.081818181818182,14.863636363636363,2018-03-23_Seat_Leon_RT_S_Normal.csv
17.0,1027.2727272727273,17.727272727272727,83.5,17.34181818181818,6.0,98.81818181818181,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
18.0,1013.0909090909091,17.181818181818183,83.5,17.29181818181818,6.0,99.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
19.0,968.3636363636364,16.09090909090909,83.5,16.724545454545453,6.0,99.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
20.0,941.2727272727273,16.0,83.5,16.007272727272728,6.0,98.72727272727273,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
21.0,940.2,15.9,83.5,15.979,6.0,98.0,14.34,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
22.0,949.2727272727273,14.636363636363637,83.5,16.144545454545455,6.0,98.0,14.245454545454544,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
23.0,949.6363636363636,12.727272727272727,83.5,16.05,6.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
24.0,949.4545454545455,11.272727272727273,83.5,16.095454545454547,6.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
25.0,951.0,8.4,83.5,16.244,6.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
26.0,952.0,5.0,83.5,16.103333333333335,5.833333333333333,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
27.0,942.5454545454545,3.3636363636363638,83.5,15.956363636363637,5.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
28.0,905.4545454545455,0.8181818181818182,83.5,15.307272727272727,5.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
29.0,898.9166666666666,0.0,83.5,15.153333333333334,5.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
30.0,899.0,0.0,83.5,15.1,5.0,98.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
31.0,898.8,0.0,83.5,15.152000000000001,5.0,97.7,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
32.0,898.0,0.0,83.5,15.104166666666666,5.0,97.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
33.0,898.0,0.0,83.13636363636364,15.00090909090909,5.0,97.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
34.0,899.0909090909091,0.0,83.5,15.05818181818182,5.0,97.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
35.0,899.3636363636364,0.0,83.5,15.04,5.0,97.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
36.0,897.5,0.0,83.5,14.995,5.0,97.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
37.0,897.0,0.0,83.5,15.02,5.0,97.0,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
38.0,892.3333333333334,0.08333333333333333,83.5,15.020000000000001,5.0,97.25,15.299999999999999,15.333333333333334,2018-03-23_Seat_Leon_RT_S_Normal.csv
39.0,873.6363636363636,1.9090909090909092,83.5,14.310909090909092,5.0,98.0,16.5,16.281818181818185,2018-03-23_Seat_Leon_RT_S_Normal.csv
40.0,947.8181818181819,6.818181818181818,83.5,15.02818181818182,5.0,98.45454545454545,16.5,16.1,2018-03-23_Seat_Leon_RT_S_Normal.csv
41.0,1130.8461538461538,9.461538461538462,83.5,19.462307692307693,5.0,99.0,25.192307692307693,25.1,2018-03-23_Seat_Leon_RT_S_Normal.csv
42.0,1248.8181818181818,10.636363636363637,83.5,22.070909090909087,5.0,100.63636363636364,27.55454545454546,27.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
43.0,1268.1666666666667,11.0,83.5,22.535,5.0,100.0,27.566666666666666,27.2,2018-03-23_Seat_Leon_RT_S_Normal.csv
44.0,1248.0,10.75,83.5,21.58,5.0,98.5,20.6,21.383333333333336,2018-03-23_Seat_Leon_RT_S_Normal.csv
45.0,1076.6,7.6,83.5,18.195999999999998,5.0,97.3,14.1,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
46.0,974.0909090909091,3.8181818181818183,83.5,16.496363636363636,5.0,98.36363636363636,15.372727272727275,15.154545454545454,2018-03-23_Seat_Leon_RT_S_Normal.csv
47.0,946.0909090909091,2.727272727272727,83.5,17.03181818181818,5.0,99.0,14.645454545454545,14.936363636363637,2018-03-23_Seat_Leon_RT_S_Normal.csv
48.0,944.6363636363636,2.0,83.5,16.317272727272726,5.0,99.0,14.427272727272726,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
49.0,903.1818181818181,2.909090909090909,83.5,15.201818181818181,5.0,99.0,14.863636363636363,14.5,2018-03-23_Seat_Leon_RT_S_Normal.csv
