ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),INTAKE_MANIFOLD_PRESSURE (),SHORT_TERM_FUEL_TRIM_BANK_1 (),LONG_TERM_FUEL_TRIM_BANK_1 (),drive_id
0.0,834.5,0.0,83.1,8.49,20.0,97.5,14.1,14.5,2017-08-08_Seat_Leon_RT_S_Normal.csv
1.0,833.0,0.0,83.1,8.45111111111111,20.0,97.0,14.1,14.5,2017-08-08_Seat_Leon_RT_S_Normal.csv
2.0,833.0,0.0,83.1,8.44,20.0,97.0,14.1,14.5,2017-08-08_Seat_Leon_RT_S_Normal.csv
3.0,833.0,0.0,83.1,8.585714285714285,20.0,97.0,14.1,14.5,2017-08-08_Seat_Leon_RT_S_Normal.csv
4.0,832.125,0.0,83.1,8.565,20.0,97.0,14.1,14.5,2017-08-08_Seat_Leon_RT_S_Normal.csv
5.0,832.6666666666666,0.0,83.1,8.446666666666665,20.0,97.0,14.1,14.5,2017-08-08_Seat_Leon_RT_S_Normal.csv
6.0,833.0,0.0,83.1,8.3,20.0,97.0,14.1,14.5,2017-08-08_Seat_Leon_RT_S_Normal.csv
7.0,832.3333333333334,0.0,83.1,8.3,20.0,97.0,14.1,14.5,2017-08-08_Seat_Leon_RT_S_Normal.csv
8.0,832.0,0.0,83.1,8.3525,20.0,97.0,14.3,14.35,2017-08-08_Seat_Leon_RT_S_Normal.csv
9.0,896.0,0.0,83.1,9.1225,20.0,97.0,14.4,14.15,2017-08-08_Seat_Leon_RT_S_Normal.csv
10.0,985.4444444444445,0.6666666666666666,83.1,9.713333333333333,20.0,97.88888888888889,14.233333333333333,14.5,2017-08-08_Seat_Leon_RT_S_Normal.csv
11.0,971.75,1.0,83.1,9.88,20.0,98.5,15.3,14.9,2017-08-08_Seat_Leon_RT_S_Normal.csv
12.0,854.0,2.0,83.1,10.516,20.0,99.0,15.3,14.9,2017-08-08_Seat_Leon_RT_S_Normal.csv
13.0,962.0,5.5,83.1,11.972,20.0,99.7,15.3,14.9,2017-08-08_Seat_Leon_RT_S_Normal.csv
14.0,1200.5,10.125,83.1,14.99125,20.0,102.5,31.4,30.999999999999996,2017-08-08_Seat_Leon_RT_S_Normal.csv
15.0,1367.0,12.0,83.1,19.27,20.0,104.0,31.4,32.059999999999995,2017-08-08_Seat_Leon_RT_S_Normal.csv
16.0,1311.1666666666667,11.333333333333334,83.1,15.993333333333332,20.0,108.0,31.399999999999995,30.2,2017-08-08_Seat_Leon_RT_S_Normal.csv
17.0,1175.875,9.5,83.1,9.44,20.0,103.5,16.6125,18.725,2017-08-08_Seat_Leon_RT_S_Normal.csv
18.0,956.625,5.0,83.1,9.44,20.0,99.0,15.75,15.5,2017-08-08_Seat_Leon_RT_S_Normal.csv
