ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),INTAKE_MANIFOLD_PRESSURE (),SHORT_TERM_FUEL_TRIM_BANK_1 (),LONG_TERM_FUEL_TRIM_BANK_1 (),drive_id
0.0,0.0,0.0,89.0,0.0,14.0,97.0,14.1,14.5,2017-08-10_Seat_Leon_S_RT_Frei.csv
1.0,0.0,0.0,89.0,0.0,14.0,97.0,14.1,14.5,2017-08-10_Seat_Leon_S_RT_Frei.csv
2.0,0.0,0.0,89.0,0.0,14.0,97.0,14.1,14.5,2017-08-10_Seat_Leon_S_RT_Frei.csv
3.0,0.0,0.0,89.0,0.0,14.0,97.0,14.1,14.5,2017-08-10_Seat_Leon_S_RT_Frei.csv
4.0,697.5,0.0,86.05,9.63,14.0,197.0,16.68,16.14,2017-08-10_Seat_Leon_S_RT_Frei.csv
5.0,1128.7777777777778,1.5555555555555556,83.1,16.866666666666667,14.0,97.0,23.5,23.188888888888886,2017-08-10_Seat_Leon_S_RT_Frei.csv
6.0,1406.3333333333333,9.333333333333334,83.1,21.742222222222225,14.0,105.88888888888889,28.34444444444445,27.1,2017-08-10_Seat_Leon_S_RT_Frei.csv
7.0,2044.3333333333333,16.88888888888889,83.1,35.74333333333333,14.0,139.66666666666666,44.7,45.5,2017-08-10_Seat_Leon_S_RT_Frei.csv
8.0,1991.0,21.5,83.1,49.52375,14.0,114.625,14.1,19.075,2017-08-10_Seat_Leon_S_RT_Frei.csv
9.0,1683.857142857143,24.0,83.1,23.859999999999996,14.0,111.14285714285714,42.38571428571429,37.471428571428575,2017-08-10_Seat_Leon_S_RT_Frei.csv
10.0,1875.0,32.0,83.35,52.645,14.0,154.0,53.4,53.9,2017-08-10_Seat_Leon_S_RT_Frei.csv
11.0,2469.6666666666665,41.333333333333336,59.98888888888889,54.67888888888889,14.0,199.0,44.36666666666667,49.68888888888889,2017-08-10_Seat_Leon_S_RT_Frei.csv
12.0,1987.3333333333333,44.5,30.600000000000005,46.61666666666667,14.0,111.5,14.5,20.8,2017-08-10_Seat_Leon_S_RT_Frei.csv
13.0,1766.0,46.0,83.5,36.55,14.0,136.0,46.825,44.05,2017-08-10_Seat_Leon_S_RT_Frei.csv
14.0,1884.3333333333333,53.0,83.5,63.269999999999996,14.0,183.55555555555554,35.82222222222222,38.666666666666664,2017-08-10_Seat_Leon_S_RT_Frei.csv
15.0,1463.0,55.0,76.96666666666667,36.486666666666665,14.0,106.22222222222223,26.933333333333334,22.333333333333332,2017-08-10_Seat_Leon_S_RT_Frei.csv
16.0,1440.0,55.888888888888886,79.14444444444445,21.046666666666667,14.0,116.0,37.233333333333334,37.75555555555556,2017-08-10_Seat_Leon_S_RT_Frei.csv
